id,date,station_number,level(m)
108838,13/11/2018,sh004,3.9
108830,12/11/2018,sh004,4
108822,11/11/2018,sh004,4.1
108814,10/11/2018,sh004,4.18
108811,09/11/2018,sh004,4.2
108802,08/11/2018,sh004,4.2
108794,07/11/2018,sh004,4.2
108787,06/11/2018,sh004,4.2
108777,05/11/2018,sh004,4.1
108771,04/11/2018,sh004,4
108766,03/11/2018,sh004,4
108756,02/11/2018,sh004,4
108754,01/11/2018,sh004,4
108743,31/10/2018,sh004,4.1
108736,30/10/2018,sh004,4.25
108728,29/10/2018,sh004,4.35
108721,28/10/2018,sh004,4.35
108719,27/10/2018,sh004,4.29
108712,26/10/2018,sh004,3.9
108704,25/10/2018,sh004,3.28
108693,24/10/2018,sh004,3.2
108690,23/10/2018,sh004,3.2
108685,22/10/2018,sh004,3.35
108672,21/10/2018,sh004,3.68
108666,20/10/2018,sh004,3.6
108663,19/10/2018,sh004,3.25
108655,18/10/2018,sh004,3.3
108648,17/10/2018,sh004,3.4
108641,16/10/2018,sh004,3.5
108633,15/10/2018,sh004,3.6
108623,14/10/2018,sh004,3.8
108621,13/10/2018,sh004,4
108615,12/10/2018,sh004,4
108608,11/10/2018,sh004,4.05
108595,10/10/2018,sh004,4
108589,09/10/2018,sh004,4
108587,08/10/2018,sh004,3.9
108579,07/10/2018,sh004,3.9
108568,06/10/2018,sh004,3.95
108566,05/10/2018,sh004,4
108553,04/10/2018,sh004,4
108552,03/10/2018,sh004,4.05
108544,02/10/2018,sh004,4.1
108532,01/10/2018,sh004,4.1
108528,30/09/2018,sh004,4
108524,29/09/2018,sh004,4
108512,28/09/2018,sh004,4
108508,27/09/2018,sh004,4
108500,26/09/2018,sh004,4
108492,25/09/2018,sh004,4.05
108489,24/09/2018,sh004,4.1
108480,23/09/2018,sh004,4.1
108469,22/09/2018,sh004,4.1
108465,21/09/2018,sh004,4.15
108456,20/09/2018,sh004,4.2
108448,19/09/2018,sh004,4.3
108441,18/09/2018,sh004,4.45
108440,17/09/2018,sh004,4.48
108427,16/09/2018,sh004,4.5
108420,15/09/2018,sh004,4.5
108413,14/09/2018,sh004,4.5
108410,13/09/2018,sh004,4.5
108399,12/09/2018,sh004,4.5
108396,11/09/2018,sh004,4.55
108386,10/09/2018,sh004,4.55
108378,09/09/2018,sh004,4.5
108377,08/09/2018,sh004,4.5
108365,07/09/2018,sh004,4.5
108363,06/09/2018,sh004,4.58
108351,05/09/2018,sh004,4.58
108347,04/09/2018,sh004,4.55
108336,03/09/2018,sh004,4.5
108334,02/09/2018,sh004,4.4
108327,01/09/2018,sh004,4.3
108321,31/08/2018,sh004,4.18
108313,30/08/2018,sh004,4
108304,29/08/2018,sh004,3.8
108298,28/08/2018,sh004,3.85
108293,27/08/2018,sh004,3.85
108284,26/08/2018,sh004,3.9
108273,25/08/2018,sh004,3.9
108270,24/08/2018,sh004,4
108265,23/08/2018,sh004,4
108258,22/08/2018,sh004,4.1
108247,21/08/2018,sh004,4.1
108242,20/08/2018,sh004,4.1
108231,19/08/2018,sh004,4.25
108224,18/08/2018,sh004,4.24
108218,17/08/2018,sh004,4.15
108214,16/08/2018,sh004,4.15
108206,15/08/2018,sh004,4.15
108198,14/08/2018,sh004,4.2
108195,13/08/2018,sh004,4.1
108188,12/08/2018,sh004,4.1
108176,11/08/2018,sh004,4.1
108173,10/08/2018,sh004,4.1
108167,09/08/2018,sh004,4.1
108154,08/08/2018,sh004,4.1
108153,07/08/2018,sh004,4.1
108145,06/08/2018,sh004,4.1
108138,05/08/2018,sh004,4.2
108128,04/08/2018,sh004,4.2
108119,03/08/2018,sh004,4.25
108115,02/08/2018,sh004,4.3
108110,01/08/2018,sh004,4.3
108103,31/07/2018,sh004,4.35
108096,30/07/2018,sh004,4.4
108085,29/07/2018,sh004,4.35
108082,28/07/2018,sh004,4.3
108072,27/07/2018,sh004,4.3
108065,26/07/2018,sh004,4.3
108056,25/07/2018,sh004,4.3
108052,24/07/2018,sh004,4.3
108046,23/07/2018,sh004,4.3
108041,22/07/2018,sh004,4.3
108033,21/07/2018,sh004,4.3
108023,20/07/2018,sh004,4.35
108020,19/07/2018,sh004,4.35
108011,18/07/2018,sh004,4.35
108006,17/07/2018,sh004,4.38
107996,16/07/2018,sh004,4.38
107988,15/07/2018,sh004,4.38
107983,14/07/2018,sh004,4.38
107978,13/07/2018,sh004,4.38
107967,12/07/2018,sh004,4.37
107960,11/07/2018,sh004,4.3
107951,10/07/2018,sh004,4.3
107946,09/07/2018,sh004,4.3
107942,08/07/2018,sh004,4.2
107933,07/07/2018,sh004,4.2
107926,06/07/2018,sh004,4.2
107918,05/07/2018,sh004,4.2
107911,04/07/2018,sh004,4.2
107905,03/07/2018,sh004,4.2
107895,02/07/2018,sh004,4.2
107893,01/07/2018,sh004,4.35
107881,30/06/2018,sh004,4.3
107877,29/06/2018,sh004,4.3
107869,28/06/2018,sh004,4.3
107866,27/06/2018,sh004,4.3
107858,26/06/2018,sh004,4.3
107851,25/06/2018,sh004,4.3
107845,24/06/2018,sh004,4.3
107834,23/06/2018,sh004,4.3
107830,22/06/2018,sh004,4.3
107821,21/06/2018,sh004,4.4
107817,20/06/2018,sh004,4.4
107808,19/06/2018,sh004,4.4
107803,18/06/2018,sh004,4.4
107796,17/06/2018,sh004,4.5
107783,16/06/2018,sh004,4.55
107776,15/06/2018,sh004,4.6
107772,14/06/2018,sh004,4.6
107762,13/06/2018,sh004,4.6
107759,12/06/2018,sh004,4.6
107752,11/06/2018,sh004,4.6
107745,10/06/2018,sh004,4.6
107734,09/06/2018,sh004,4.6
107729,08/06/2018,sh004,4.6
107721,07/06/2018,sh004,4.6
107716,06/06/2018,sh004,4.65
107712,05/06/2018,sh004,4.65
107700,04/06/2018,sh004,4.65
107697,03/06/2018,sh004,4.65
107690,02/06/2018,sh004,4.65
107681,01/06/2018,sh004,4.65
107671,31/05/2018,sh004,4.65
107666,30/05/2018,sh004,4.65
107661,29/05/2018,sh004,4.65
107650,28/05/2018,sh004,4.65
107643,27/05/2018,sh004,4.65
107640,26/05/2018,sh004,4.68
107632,25/05/2018,sh004,4.65
107622,24/05/2018,sh004,4.6
107620,23/05/2018,sh004,4.6
107612,22/05/2018,sh004,4.6
107605,21/05/2018,sh004,4.6
107595,20/05/2018,sh004,4.68
107587,19/05/2018,sh004,4.7
107586,18/05/2018,sh004,4.7
107579,17/05/2018,sh004,4.65
107571,16/05/2018,sh004,4.65
107563,15/05/2018,sh004,4.6
107556,14/05/2018,sh004,4.6
107547,13/05/2018,sh004,4.6
107544,12/05/2018,sh004,4.6
107534,11/05/2018,sh004,4.6
107527,10/05/2018,sh004,4.65
107518,09/05/2018,sh004,4.6
107510,08/05/2018,sh004,4.6
107507,07/05/2018,sh004,4.6
107501,06/05/2018,sh004,4.6
107492,05/05/2018,sh004,4.7
107483,04/05/2018,sh004,4.7
107475,03/05/2018,sh004,4.7
107471,02/05/2018,sh004,4.7
107466,01/05/2018,sh004,4.75
107458,30/04/2018,sh004,4.88
107448,29/04/2018,sh004,4.9
107441,28/04/2018,sh004,4.97
107438,27/04/2018,sh004,5
107429,26/04/2018,sh004,5
107425,25/04/2018,sh004,5
107416,24/04/2018,sh004,5
107406,23/04/2018,sh004,5.07
107403,22/04/2018,sh004,5.07
107396,21/04/2018,sh004,5.03
107385,20/04/2018,sh004,5.03
107381,19/04/2018,sh004,5
107373,18/04/2018,sh004,4.94
107367,17/04/2018,sh004,4.9
107357,16/04/2018,sh004,5
107355,15/04/2018,sh004,4.8
107344,14/04/2018,sh004,4.2
107337,13/04/2018,sh004,3.5
107331,12/04/2018,sh004,2.5
107323,11/04/2018,sh004,2.1
107316,10/04/2018,sh004,2.2
107309,09/04/2018,sh004,2.3
107304,08/04/2018,sh004,2.4
107296,07/04/2018,sh004,2.6
107289,06/04/2018,sh004,2.9
107281,05/04/2018,sh004,3
107274,04/04/2018,sh004,3
107271,03/04/2018,sh004,2.8
107258,02/04/2018,sh004,2.58
107254,01/04/2018,sh004,2.68
107247,31/03/2018,sh004,2.6
107238,30/03/2018,sh004,2.38
107234,29/03/2018,sh004,2.3
107223,28/03/2018,sh004,2.5
107222,27/03/2018,sh004,2.8
107215,26/03/2018,sh004,3.25
107206,25/03/2018,sh004,3.5
107195,24/03/2018,sh004,3.4
107188,23/03/2018,sh004,2.9
107183,22/03/2018,sh004,2.6
107176,21/03/2018,sh004,2.7
107168,20/03/2018,sh004,2.8
107163,19/03/2018,sh004,2.8
107154,18/03/2018,sh004,2.3
107151,17/03/2018,sh004,0.5
107139,16/03/2018,sh004,0.5
107135,15/03/2018,sh004,0.5
107125,14/03/2018,sh004,0.5
107118,13/03/2018,sh004,0.5
107116,12/03/2018,sh004,0.5
107108,11/03/2018,sh004,0.5
107102,10/03/2018,sh004,0.5
107094,09/03/2018,sh004,0.5
107083,08/03/2018,sh004,0.5
107077,07/03/2018,sh004,0.5
107074,06/03/2018,sh004,0.5
107064,05/03/2018,sh004,0.5
107061,04/03/2018,sh004,0.5
107051,03/03/2018,sh004,0.5
107043,02/03/2018,sh004,0.5
107039,01/03/2018,sh004,0.5
107029,28/02/2018,sh004,0.5
107020,27/02/2018,sh004,0.5
107013,26/02/2018,sh004,0.5
107007,25/02/2018,sh004,0.5
107003,24/02/2018,sh004,0.5
106994,23/02/2018,sh004,0.5
106988,22/02/2018,sh004,0.5
106982,21/02/2018,sh004,0.5
106973,20/02/2018,sh004,0.5
106969,19/02/2018,sh004,0.5
106959,18/02/2018,sh004,0.5
106952,17/02/2018,sh004,0.5
106944,16/02/2018,sh004,0.5
106940,15/02/2018,sh004,0.5
106934,14/02/2018,sh004,0.5
106925,13/02/2018,sh004,0.6
106916,12/02/2018,sh004,0.6
106911,11/02/2018,sh004,0.6
106903,10/02/2018,sh004,0.6
106898,09/02/2018,sh004,0.6
106892,08/02/2018,sh004,0.6
106886,07/02/2018,sh004,0.6
106878,06/02/2018,sh004,0.6
106870,05/02/2018,sh004,0.7
106861,04/02/2018,sh004,0.7
106858,03/02/2018,sh004,0.7
106851,02/02/2018,sh004,0.7
106843,01/02/2018,sh004,0.8
106834,31/01/2018,sh004,0.9
106824,30/01/2018,sh004,1
106818,29/01/2018,sh004,1.1
106815,28/01/2018,sh004,1.1
106805,27/01/2018,sh004,1.1
106801,26/01/2018,sh004,1.1
106792,25/01/2018,sh004,1.1
106785,24/01/2018,sh004,1.1
106781,23/01/2018,sh004,1.1
106774,22/01/2018,sh004,1.15
106767,21/01/2018,sh004,1.15
106760,20/01/2018,sh004,1.15
106752,19/01/2018,sh004,1.15
106742,18/01/2018,sh004,1.2
106735,17/01/2018,sh004,1.2
106727,16/01/2018,sh004,1.25
106721,15/01/2018,sh004,1.25
106716,14/01/2018,sh004,1.25
106707,13/01/2018,sh004,1.25
106700,12/01/2018,sh004,1.25
106694,11/01/2018,sh004,1.3
106690,10/01/2018,sh004,1.3
106679,09/01/2018,sh004,1.3
106674,08/01/2018,sh004,1.4
106668,07/01/2018,sh004,1.4
106661,06/01/2018,sh004,1.4
106652,05/01/2018,sh004,1.4
106647,04/01/2018,sh004,1.4
106638,03/01/2018,sh004,1.4
106628,02/01/2018,sh004,1.45
106626,01/01/2018,sh004,1.45
106617,31/12/2017,sh004,1.45
106613,30/12/2017,sh004,1.45
106604,29/12/2017,sh004,1.45
106599,28/12/2017,sh004,1.5
106588,27/12/2017,sh004,1.5
106579,26/12/2017,sh004,1.5
106577,25/12/2017,sh004,1.5
106570,24/12/2017,sh004,1.6
106559,23/12/2017,sh004,1.6
106554,22/12/2017,sh004,1.6
106549,21/12/2017,sh004,1.6
106537,20/12/2017,sh004,1.6
106531,19/12/2017,sh004,1.6
106526,18/12/2017,sh004,1.6
106517,17/12/2017,sh004,1.65
106513,16/12/2017,sh004,1.7
106504,15/12/2017,sh004,1.7
106501,14/12/2017,sh004,1.8
106490,13/12/2017,sh004,1.8
106485,12/12/2017,sh004,1.9
106476,11/12/2017,sh004,1.97
106470,10/12/2017,sh004,2
106464,09/12/2017,sh004,2.1
106455,08/12/2017,sh004,2.15
106449,07/12/2017,sh004,2.3
106444,06/12/2017,sh004,2.45
106438,05/12/2017,sh004,2.58
106429,04/12/2017,sh004,2.7
106422,03/12/2017,sh004,2.85
106412,02/12/2017,sh004,2.92
106408,01/12/2017,sh004,3
106401,30/11/2017,sh004,3.2
106391,29/11/2017,sh004,3.33
106388,28/11/2017,sh004,3.45
106379,27/11/2017,sh004,3.85
106370,26/11/2017,sh004,4
106362,25/11/2017,sh004,4.2
106361,24/11/2017,sh004,4.4
106351,23/11/2017,sh004,4.7
106345,22/11/2017,sh004,4.9
106334,21/11/2017,sh004,4.98
106331,20/11/2017,sh004,4.88
106323,19/11/2017,sh004,4.65
106318,18/11/2017,sh004,4.7
106306,17/11/2017,sh004,4.85
106302,16/11/2017,sh004,5
106297,15/11/2017,sh004,5.25
106289,14/11/2017,sh004,5.28
106281,13/11/2017,sh004,5.3
106271,12/11/2017,sh004,5.3
106270,11/11/2017,sh004,5.3
106259,10/11/2017,sh004,5.25
106255,09/11/2017,sh004,5.19
106246,08/11/2017,sh004,5.1
106240,07/11/2017,sh004,4.88
106231,06/11/2017,sh004,4.1
106222,05/11/2017,sh004,3.95
106215,04/11/2017,sh004,4.1
106210,03/11/2017,sh004,4.05
106206,02/11/2017,sh004,4.15
106198,01/11/2017,sh004,4.3
106191,31/10/2017,sh004,4.5
106184,30/10/2017,sh004,4.7
106179,29/10/2017,sh004,4.85
106170,28/10/2017,sh004,4.8
106162,27/10/2017,sh004,4.6
106152,26/10/2017,sh004,4.5
106150,25/10/2017,sh004,4.65
106142,24/10/2017,sh004,5
106132,23/10/2017,sh004,4.9
106128,22/10/2017,sh004,5
106120,21/10/2017,sh004,4.95
106111,20/10/2017,sh004,4.8
106106,19/10/2017,sh004,4.8
106101,18/10/2017,sh004,4.9
106090,17/10/2017,sh004,5
106088,16/10/2017,sh004,5
106079,15/10/2017,sh004,5.05
106069,14/10/2017,sh004,5.08
106063,13/10/2017,sh004,5.08
106060,12/10/2017,sh004,5.1
106053,11/10/2017,sh004,5.1
106044,10/10/2017,sh004,5.1
106036,09/10/2017,sh004,5.1
106032,08/10/2017,sh004,5.15
106019,07/10/2017,sh004,5.17
106015,06/10/2017,sh004,5.17
106011,05/10/2017,sh004,5.17
106004,04/10/2017,sh004,5.17
105992,03/10/2017,sh004,5.17
105989,02/10/2017,sh004,5.2
105981,01/10/2017,sh004,5.2
105970,30/09/2017,sh004,5.2
105966,29/09/2017,sh004,5.2
105962,28/09/2017,sh004,5.3
105954,27/09/2017,sh004,5.3
105947,26/09/2017,sh004,5.38
105936,25/09/2017,sh004,5.4
105929,24/09/2017,sh004,5.38
105923,23/09/2017,sh004,5.38
105916,22/09/2017,sh004,5.3
105913,21/09/2017,sh004,5.25
105900,20/09/2017,sh004,5.25
105893,19/09/2017,sh004,5.2
105886,18/09/2017,sh004,5.2
105880,17/09/2017,sh004,5.15
105874,16/09/2017,sh004,5.1
105869,15/09/2017,sh004,5.07
105864,14/09/2017,sh004,5.05
105856,13/09/2017,sh004,5.05
105847,12/09/2017,sh004,5.1
105838,11/09/2017,sh004,5.15
105832,10/09/2017,sh004,5.13
105827,09/09/2017,sh004,5.09
105818,08/09/2017,sh004,5
105815,07/09/2017,sh004,4.9
105803,06/09/2017,sh004,4.7
105796,05/09/2017,sh004,4.55
105791,04/09/2017,sh004,4.4
105786,03/09/2017,sh004,4.35
105777,02/09/2017,sh004,4.3
105768,01/09/2017,sh004,4.2
105766,31/08/2017,sh004,4.2
105758,30/08/2017,sh004,4.25
105751,29/08/2017,sh004,4.3
105744,28/08/2017,sh004,4.3
105734,27/08/2017,sh004,4.3
105728,26/08/2017,sh004,4.2
105723,25/08/2017,sh004,4.14
105711,24/08/2017,sh004,4.1
105710,23/08/2017,sh004,4.04
105701,22/08/2017,sh004,3.9
105696,21/08/2017,sh004,3.6
105687,20/08/2017,sh004,3.3
105680,19/08/2017,sh004,2.9
105670,18/08/2017,sh004,2.9
105668,17/08/2017,sh004,2.95
105659,16/08/2017,sh004,3
105649,15/08/2017,sh004,3.2
105647,14/08/2017,sh004,3.3
105638,13/08/2017,sh004,3.5
105631,12/08/2017,sh004,3.55
105621,11/08/2017,sh004,3.6
105614,10/08/2017,sh004,3.6
105609,09/08/2017,sh004,3.6
105603,08/08/2017,sh004,3.5
105596,07/08/2017,sh004,3.3
105589,06/08/2017,sh004,3.3
105581,05/08/2017,sh004,3.4
105574,04/08/2017,sh004,3.47
105565,03/08/2017,sh004,3.3
105563,02/08/2017,sh004,3.15
105550,01/08/2017,sh004,2.9
105548,31/07/2017,sh004,2.75
105542,30/07/2017,sh004,2.65
105534,29/07/2017,sh004,2.7
105526,28/07/2017,sh004,2.7
105515,27/07/2017,sh004,2.7
105513,26/07/2017,sh004,2.7
105507,25/07/2017,sh004,2.7
105498,24/07/2017,sh004,2.6
105491,23/07/2017,sh004,2.55
105482,22/07/2017,sh004,2.55
105478,21/07/2017,sh004,2.6
105467,20/07/2017,sh004,2.55
105464,19/07/2017,sh004,2.5
105455,18/07/2017,sh004,2.45
105449,17/07/2017,sh004,2.4
105439,16/07/2017,sh004,2.5
105433,15/07/2017,sh004,2.4
105426,14/07/2017,sh004,2.38
105422,13/07/2017,sh004,2.3
105412,12/07/2017,sh004,2.35
105405,11/07/2017,sh004,2.35
105400,10/07/2017,sh004,2.4
105392,09/07/2017,sh004,2.5
105387,08/07/2017,sh004,2.5
105378,07/07/2017,sh004,2.4
105374,06/07/2017,sh004,2.5
105364,05/07/2017,sh004,2.5
105357,04/07/2017,sh004,2.6
105351,03/07/2017,sh004,2.6
105341,02/07/2017,sh004,2.7
105338,01/07/2017,sh004,2.7
105327,30/06/2017,sh004,2.8
105319,29/06/2017,sh004,2.8
105312,28/06/2017,sh004,2.85
105307,27/06/2017,sh004,2.9
105303,26/06/2017,sh004,2.95
105295,25/06/2017,sh004,3.1
105287,24/06/2017,sh004,3.2
105277,23/06/2017,sh004,3.4
105272,22/06/2017,sh004,3.6
105264,21/06/2017,sh004,3.7
105256,20/06/2017,sh004,4.2
105253,19/06/2017,sh004,4.2
105243,18/06/2017,sh004,4.3
105235,17/06/2017,sh004,4.55
105228,16/06/2017,sh004,4.7
105222,15/06/2017,sh004,4.8
105216,14/06/2017,sh004,4.9
105208,13/06/2017,sh004,5
105204,12/06/2017,sh004,5.15
105196,11/06/2017,sh004,5.15
105187,10/06/2017,sh004,5.15
105179,09/06/2017,sh004,5.1
105178,08/06/2017,sh004,5.1
105167,07/06/2017,sh004,5
105158,06/06/2017,sh004,4.95
105155,05/06/2017,sh004,4.95
105149,04/06/2017,sh004,5
105139,03/06/2017,sh004,5.1
105136,02/06/2017,sh004,5.2
105123,01/06/2017,sh004,5.18
105119,31/05/2017,sh004,5.18
105112,30/05/2017,sh004,5.15
105107,29/05/2017,sh004,5.1
105098,28/05/2017,sh004,5
105090,27/05/2017,sh004,5
105086,26/05/2017,sh004,5
105079,25/05/2017,sh004,5
105068,24/05/2017,sh004,4.95
105064,23/05/2017,sh004,4.95
105057,22/05/2017,sh004,4.95
105048,21/05/2017,sh004,4.95
105044,20/05/2017,sh004,5.05
105036,19/05/2017,sh004,5.05
105027,18/05/2017,sh004,5.05
105018,17/05/2017,sh004,5.1
105015,16/05/2017,sh004,5.1
105009,15/05/2017,sh004,5.1
104997,14/05/2017,sh004,5.15
104993,13/05/2017,sh004,5.18
104985,12/05/2017,sh004,5.2
104977,11/05/2017,sh004,5.28
104972,10/05/2017,sh004,5.25
104964,09/05/2017,sh004,5.2
104961,08/05/2017,sh004,5.2
104949,07/05/2017,sh004,5.15
104943,06/05/2017,sh004,5
104937,05/05/2017,sh004,4.55
104933,04/05/2017,sh004,4.2
104922,03/05/2017,sh004,4.3
104917,02/05/2017,sh004,4.65
104908,01/05/2017,sh004,4.9
104904,30/04/2017,sh004,4.4
104897,29/04/2017,sh004,3.9
104891,28/04/2017,sh004,3.68
104882,27/04/2017,sh004,3.1
104876,26/04/2017,sh004,2.4
104868,25/04/2017,sh004,2.3
104863,24/04/2017,sh004,2.4
104856,23/04/2017,sh004,2.5
104843,22/04/2017,sh004,2.6
104841,21/04/2017,sh004,2.7
104829,20/04/2017,sh004,2.85
104825,19/04/2017,sh004,2.9
104817,18/04/2017,sh004,2.85
104814,17/04/2017,sh004,2.8
104804,16/04/2017,sh004,3
104799,15/04/2017,sh004,3.2
104791,14/04/2017,sh004,3.4
104786,13/04/2017,sh004,3.7
104773,12/04/2017,sh004,3.9
104771,11/04/2017,sh004,3.85
104761,10/04/2017,sh004,3.5
104758,09/04/2017,sh004,2.8
104749,08/04/2017,sh004,1.3
104742,07/04/2017,sh004,1.2
104732,06/04/2017,sh004,1.1
104727,05/04/2017,sh004,1
104719,04/04/2017,sh004,1
104715,03/04/2017,sh004,1.1
104703,02/04/2017,sh004,0.8
104699,01/04/2017,sh004,0.8
104690,31/03/2017,sh004,0.8
104686,30/03/2017,sh004,0.8
104680,29/03/2017,sh004,0.8
104671,28/03/2017,sh004,0.8
104662,27/03/2017,sh004,0.8
104659,26/03/2017,sh004,0.8
104651,25/03/2017,sh004,0.8
104645,24/03/2017,sh004,0.8
104639,23/03/2017,sh004,0.8
104631,22/03/2017,sh004,0.8
104621,21/03/2017,sh004,0.8
104615,20/03/2017,sh004,0.85
104608,19/03/2017,sh004,0.9
104601,18/03/2017,sh004,0.9
104596,17/03/2017,sh004,0.9
104587,16/03/2017,sh004,1
104582,15/03/2017,sh004,1
104574,14/03/2017,sh004,1
104563,13/03/2017,sh004,1.1
104561,12/03/2017,sh004,1.2
104551,11/03/2017,sh004,1.15
104546,10/03/2017,sh004,1.2
104539,09/03/2017,sh004,1
104529,08/03/2017,sh004,0.5
104526,07/03/2017,sh004,0.5
104516,06/03/2017,sh004,0.5
104512,05/03/2017,sh004,0.5
104506,04/03/2017,sh004,0.5
104498,03/03/2017,sh004,0.5
104490,02/03/2017,sh004,0.5
104480,01/03/2017,sh004,0.5
104474,28/02/2017,sh004,0.5
104465,27/02/2017,sh004,0.5
104461,26/02/2017,sh004,0.5
104452,25/02/2017,sh004,0.5
104447,24/02/2017,sh004,0.5
104443,23/02/2017,sh004,0.5
104430,22/02/2017,sh004,0.5
104424,21/02/2017,sh004,0.5
104417,20/02/2017,sh004,0.5
104411,19/02/2017,sh004,0.5
104405,18/02/2017,sh004,0.5
104400,17/02/2017,sh004,0.5
104393,16/02/2017,sh004,0.5
104383,15/02/2017,sh004,0.5
104378,14/02/2017,sh004,0.5
104373,13/02/2017,sh004,0.5
104363,12/02/2017,sh004,0.5
104357,11/02/2017,sh004,0.5
104352,10/02/2017,sh004,0.5
104339,09/02/2017,sh004,0.5
104337,08/02/2017,sh004,0.5
104330,07/02/2017,sh004,0.5
104320,06/02/2017,sh004,0.5
104315,05/02/2017,sh004,0.5
104309,04/02/2017,sh004,0.5
104299,03/02/2017,sh004,0.5
104296,02/02/2017,sh004,0.5
104288,01/02/2017,sh004,0.6
104279,31/01/2017,sh004,0.6
104275,30/01/2017,sh004,0.9
104263,29/01/2017,sh004,1
104255,28/01/2017,sh004,0.6
104250,27/01/2017,sh004,0.6
104242,26/01/2017,sh004,0.6
104238,25/01/2017,sh004,0.6
104229,24/01/2017,sh004,0.6
104220,23/01/2017,sh004,0.7
104214,22/01/2017,sh004,0.9
104210,21/01/2017,sh004,0.6
104201,20/01/2017,sh004,0.6
104195,19/01/2017,sh004,0.8
104190,18/01/2017,sh004,0.8
104183,17/01/2017,sh004,0.8
104177,16/01/2017,sh004,0.9
104167,15/01/2017,sh004,1
104159,14/01/2017,sh004,1
104153,13/01/2017,sh004,1
104143,12/01/2017,sh004,1.1
104138,11/01/2017,sh004,1.1
104129,10/01/2017,sh004,1.2
104122,09/01/2017,sh004,1.1
104116,08/01/2017,sh004,1.2
104113,07/01/2017,sh004,1.2
104106,06/01/2017,sh004,1.2
104095,05/01/2017,sh004,1.2
104093,04/01/2017,sh004,1.3
104081,03/01/2017,sh004,1.3
104077,02/01/2017,sh004,1.4
104070,01/01/2017,sh004,1.5
104065,31/12/2016,sh004,1.6
104055,30/12/2016,sh004,1.7
104045,29/12/2016,sh004,1.7
104043,28/12/2016,sh004,1.8
104033,27/12/2016,sh004,1.9
104027,26/12/2016,sh004,2.05
104021,25/12/2016,sh004,2.2
104013,24/12/2016,sh004,2.3
104008,23/12/2016,sh004,2.35
104001,22/12/2016,sh004,2.55
103989,21/12/2016,sh004,2.85
103986,20/12/2016,sh004,3.05
103980,19/12/2016,sh004,3.2
103969,18/12/2016,sh004,3.4
103964,17/12/2016,sh004,3.55
103959,16/12/2016,sh004,3.7
103952,15/12/2016,sh004,3.85
103941,14/12/2016,sh004,4
103937,13/12/2016,sh004,4.05
103926,12/12/2016,sh004,4.05
103924,11/12/2016,sh004,3.9
103917,10/12/2016,sh004,3.5
103911,09/12/2016,sh004,2.6
103903,08/12/2016,sh004,1.6
103897,07/12/2016,sh004,1.4
103890,06/12/2016,sh004,1.5
103878,05/12/2016,sh004,1.6
103874,04/12/2016,sh004,1.6
103864,03/12/2016,sh004,1.65
103862,02/12/2016,sh004,1.65
103849,01/12/2016,sh004,1.7
103848,30/11/2016,sh004,1.7
103841,29/11/2016,sh004,1.9
103832,28/11/2016,sh004,1.9
103827,27/11/2016,sh004,2
103814,26/11/2016,sh004,2
103810,25/11/2016,sh004,2.05
103803,24/11/2016,sh004,2.1
103794,23/11/2016,sh004,2.25
103791,22/11/2016,sh004,2.3
103783,21/11/2016,sh004,2.4
103773,20/11/2016,sh004,2.5
103771,19/11/2016,sh004,2.9
103763,18/11/2016,sh004,2.9
103757,17/11/2016,sh004,2.9
103747,16/11/2016,sh004,3.1
103739,15/11/2016,sh004,3.25
103733,14/11/2016,sh004,3.4
103725,13/11/2016,sh004,3.6
103722,12/11/2016,sh004,3.8
103713,11/11/2016,sh004,3.9
103706,10/11/2016,sh004,3.9
103700,09/11/2016,sh004,3.9
103693,08/11/2016,sh004,3.9
103683,07/11/2016,sh004,3.9
103678,06/11/2016,sh004,3.9
103673,05/11/2016,sh004,3.9
103664,04/11/2016,sh004,3.95
103658,03/11/2016,sh004,4.05
103650,02/11/2016,sh004,4.15
103641,01/11/2016,sh004,4.2
103637,31/10/2016,sh004,4.2
103630,30/10/2016,sh004,4.15
103619,29/10/2016,sh004,4.1
103611,28/10/2016,sh004,4.1
103604,27/10/2016,sh004,4
103603,26/10/2016,sh004,3.95
103595,25/10/2016,sh004,3.85
103586,24/10/2016,sh004,3.85
103579,23/10/2016,sh004,3.95
103575,22/10/2016,sh004,4
103564,21/10/2016,sh004,4.1
103557,20/10/2016,sh004,4.15
103554,19/10/2016,sh004,4.25
103547,18/10/2016,sh004,4.3
103534,17/10/2016,sh004,4.3
103527,16/10/2016,sh004,4.3
103524,15/10/2016,sh004,4.3
103519,14/10/2016,sh004,4.2
103510,13/10/2016,sh004,4.1
103502,12/10/2016,sh004,4
103497,11/10/2016,sh004,3.85
103489,10/10/2016,sh004,3.6
103481,09/10/2016,sh004,3.38
103477,08/10/2016,sh004,3.38
103465,07/10/2016,sh004,3.45
103459,06/10/2016,sh004,3.5
103454,05/10/2016,sh004,3.6
103443,04/10/2016,sh004,3.5
103436,03/10/2016,sh004,3.38
103429,02/10/2016,sh004,3.3
103427,01/10/2016,sh004,3.38
103415,30/09/2016,sh004,3.38
103408,29/09/2016,sh004,3.38
103403,28/09/2016,sh004,3.3
103396,27/09/2016,sh004,3.3
103391,26/09/2016,sh004,3.3
103380,25/09/2016,sh004,3.3
103378,24/09/2016,sh004,3.3
103366,23/09/2016,sh004,3.4
103360,22/09/2016,sh004,3.4
103355,21/09/2016,sh004,3.58
