id,date,station_number,level(m)
106642,04/01/2018,sh002,2
106635,03/01/2018,sh002,2.08
106633,02/01/2018,sh002,2.12
106622,01/01/2018,sh002,2.18
106620,31/12/2017,sh002,2.22
106611,30/12/2017,sh002,2.25
106605,29/12/2017,sh002,2.29
106593,28/12/2017,sh002,2.32
106589,27/12/2017,sh002,2.36
106582,26/12/2017,sh002,2.4
106576,25/12/2017,sh002,2.45
106568,24/12/2017,sh002,2.48
106561,23/12/2017,sh002,2.5
106553,22/12/2017,sh002,2.54
106546,21/12/2017,sh002,2.6
106540,20/12/2017,sh002,2.66
106530,19/12/2017,sh002,2.7
106527,18/12/2017,sh002,2.77
106518,17/12/2017,sh002,2.82
106515,16/12/2017,sh002,2.85
106508,15/12/2017,sh002,2.88
106495,14/12/2017,sh002,2.9
106492,13/12/2017,sh002,2.96
106481,12/12/2017,sh002,3
106480,11/12/2017,sh002,3.05
106471,10/12/2017,sh002,3.08
106465,09/12/2017,sh002,3.1
106459,08/12/2017,sh002,3.14
106452,07/12/2017,sh002,3.17
106439,06/12/2017,sh002,3.2
106434,05/12/2017,sh002,3.22
106427,04/12/2017,sh002,3.24
106419,03/12/2017,sh002,3.28
106411,02/12/2017,sh002,3.3
106406,01/12/2017,sh002,3.33
106402,30/11/2017,sh002,3.35
106390,29/11/2017,sh002,3.38
106383,28/11/2017,sh002,3.4
106381,27/11/2017,sh002,3.4
106373,26/11/2017,sh002,3.45
106363,25/11/2017,sh002,3.48
106358,24/11/2017,sh002,3.5
106349,23/11/2017,sh002,3.55
106341,22/11/2017,sh002,3.6
106340,21/11/2017,sh002,3.66
106328,20/11/2017,sh002,3.7
106324,19/11/2017,sh002,3.82
106319,18/11/2017,sh002,3.9
106307,17/11/2017,sh002,4.02
106299,16/11/2017,sh002,4.08
106298,15/11/2017,sh002,4.12
106288,14/11/2017,sh002,4.18
106283,13/11/2017,sh002,4.2
106275,12/11/2017,sh002,4.22
106264,11/11/2017,sh002,4.26
106260,10/11/2017,sh002,4.3
106251,09/11/2017,sh002,4.36
106243,08/11/2017,sh002,4.42
106238,07/11/2017,sh002,4.5
106232,06/11/2017,sh002,4.34
106228,05/11/2017,sh002,4.25
106219,04/11/2017,sh002,4.3
106209,03/11/2017,sh002,4.32
106203,02/11/2017,sh002,4.4
106195,01/11/2017,sh002,4.26
106189,31/10/2017,sh002,4.3
106186,30/10/2017,sh002,4.32
106174,29/10/2017,sh002,4.35
106172,28/10/2017,sh002,4.4
106160,27/10/2017,sh002,4.44
106158,26/10/2017,sh002,4.48
106151,25/10/2017,sh002,4.5
106144,24/10/2017,sh002,4.52
106133,23/10/2017,sh002,4.57
106130,22/10/2017,sh002,4.62
106118,21/10/2017,sh002,4.66
106112,20/10/2017,sh002,4.7
106107,19/10/2017,sh002,4.78
106097,18/10/2017,sh002,4.84
106095,17/10/2017,sh002,4.9
106087,16/10/2017,sh002,4.95
106077,15/10/2017,sh002,5.02
106068,14/10/2017,sh002,5.12
106062,13/10/2017,sh002,5.07
106056,12/10/2017,sh002,5
106048,11/10/2017,sh002,4.96
106042,10/10/2017,sh002,4.94
106034,09/10/2017,sh002,4.8
106028,08/10/2017,sh002,4.76
106024,07/10/2017,sh002,4.82
106016,06/10/2017,sh002,4.86
106008,05/10/2017,sh002,4.9
106001,04/10/2017,sh002,4.94
105997,03/10/2017,sh002,5.02
105988,02/10/2017,sh002,5.1
105979,01/10/2017,sh002,5.04
105974,30/09/2017,sh002,5
105967,29/09/2017,sh002,4.96
105956,28/09/2017,sh002,4.92
105951,27/09/2017,sh002,4.89
105946,26/09/2017,sh002,4.84
105940,25/09/2017,sh002,4.8
105928,24/09/2017,sh002,4.72
105924,23/09/2017,sh002,4.68
105920,22/09/2017,sh002,4.6
105910,21/09/2017,sh002,4.5
105906,20/09/2017,sh002,4.44
105894,19/09/2017,sh002,4.35
105892,18/09/2017,sh002,4.25
105881,17/09/2017,sh002,4.2
105878,16/09/2017,sh002,4.16
105867,15/09/2017,sh002,4.1
105860,14/09/2017,sh002,4.06
105853,13/09/2017,sh002,4.02
105848,12/09/2017,sh002,3.99
105840,11/09/2017,sh002,3.88
105833,10/09/2017,sh002,3.82
105828,09/09/2017,sh002,3.77
105816,08/09/2017,sh002,3.7
105809,07/09/2017,sh002,3.66
105802,06/09/2017,sh002,3.62
105798,05/09/2017,sh002,3.58
105790,04/09/2017,sh002,3.55
105785,03/09/2017,sh002,3.5
105774,02/09/2017,sh002,3.44
105773,01/09/2017,sh002,3.38
105764,31/08/2017,sh002,3.38
105757,30/08/2017,sh002,3.33
105752,29/08/2017,sh002,3.29
105739,28/08/2017,sh002,3.23
105737,27/08/2017,sh002,3.2
105725,26/08/2017,sh002,3.16
105719,25/08/2017,sh002,3.1
105713,24/08/2017,sh002,3.04
105705,23/08/2017,sh002,3
105699,22/08/2017,sh002,2.94
105694,21/08/2017,sh002,2.86
105685,20/08/2017,sh002,2.6
105676,19/08/2017,sh002,2.56
105673,18/08/2017,sh002,2.5
105662,17/08/2017,sh002,2.44
105660,16/08/2017,sh002,2.4
105650,15/08/2017,sh002,2.34
105642,14/08/2017,sh002,2.3
105636,13/08/2017,sh002,2.24
105630,12/08/2017,sh002,2.2
105623,11/08/2017,sh002,2.16
105618,10/08/2017,sh002,2.1
105608,09/08/2017,sh002,2
105604,08/08/2017,sh002,1.88
105595,07/08/2017,sh002,1.82
105585,06/08/2017,sh002,1.77
105582,05/08/2017,sh002,1.7
105577,04/08/2017,sh002,1.56
105564,03/08/2017,sh002,1.56
105558,02/08/2017,sh002,1.55
105552,01/08/2017,sh002,1.52
105543,31/07/2017,sh002,1.5
105537,30/07/2017,sh002,1.44
105529,29/07/2017,sh002,1.4
105527,28/07/2017,sh002,1.4
105521,27/07/2017,sh002,1.4
105512,26/07/2017,sh002,1.42
105502,25/07/2017,sh002,1.42
105500,24/07/2017,sh002,1.42
105488,23/07/2017,sh002,1.44
105485,22/07/2017,sh002,1.44
105475,21/07/2017,sh002,1.45
105469,20/07/2017,sh002,1.48
105463,19/07/2017,sh002,1.48
105454,18/07/2017,sh002,1.48
105448,17/07/2017,sh002,1.5
105441,16/07/2017,sh002,1.5
105435,15/07/2017,sh002,1.52
105430,14/07/2017,sh002,1.55
105417,13/07/2017,sh002,1.56
105413,12/07/2017,sh002,1.58
105403,11/07/2017,sh002,1.58
105401,10/07/2017,sh002,1.6
105390,09/07/2017,sh002,1.66
105382,08/07/2017,sh002,1.7
105380,07/07/2017,sh002,1.72
105369,06/07/2017,sh002,1.77
105367,05/07/2017,sh002,1.8
105359,04/07/2017,sh002,1.84
105348,03/07/2017,sh002,1.88
105346,02/07/2017,sh002,1.9
105333,01/07/2017,sh002,1.95
105326,30/06/2017,sh002,2
105320,29/06/2017,sh002,2.04
105315,28/06/2017,sh002,2.08
105309,27/06/2017,sh002,2.1
105304,26/06/2017,sh002,2.12
105291,25/06/2017,sh002,2.17
105288,24/06/2017,sh002,2.2
105283,23/06/2017,sh002,2.24
105275,22/06/2017,sh002,2.3
105267,21/06/2017,sh002,2.33
105260,20/06/2017,sh002,2.38
105252,19/06/2017,sh002,2.4
105242,18/06/2017,sh002,2.44
105239,17/06/2017,sh002,2.5
105231,16/06/2017,sh002,2.56
105223,15/06/2017,sh002,2.6
105214,14/06/2017,sh002,2.65
105209,13/06/2017,sh002,2.7
105202,12/06/2017,sh002,2.78
105194,11/06/2017,sh002,2.82
105190,10/06/2017,sh002,2.87
105180,09/06/2017,sh002,2.9
105173,08/06/2017,sh002,2.96
105165,07/06/2017,sh002,3
105164,06/06/2017,sh002,3.1
105156,05/06/2017,sh002,3.15
105145,04/06/2017,sh002,3.22
105138,03/06/2017,sh002,3.3
105132,02/06/2017,sh002,3.4
105126,01/06/2017,sh002,3.52
105118,31/05/2017,sh002,3.58
105111,30/05/2017,sh002,3.62
105104,29/05/2017,sh002,3.66
105100,28/05/2017,sh002,3.72
105092,27/05/2017,sh002,3.83
105084,26/05/2017,sh002,3.9
105075,25/05/2017,sh002,4.01
105073,24/05/2017,sh002,4.1
105060,23/05/2017,sh002,4.22
105053,22/05/2017,sh002,4.3
105046,21/05/2017,sh002,4.4
105042,20/05/2017,sh002,4.55
105035,19/05/2017,sh002,4.68
105030,18/05/2017,sh002,4.8
105022,17/05/2017,sh002,4.88
105014,16/05/2017,sh002,4.82
105005,15/05/2017,sh002,4.78
104999,14/05/2017,sh002,4.71
104995,13/05/2017,sh002,4.66
104988,12/05/2017,sh002,4.6
104982,11/05/2017,sh002,4.44
104975,10/05/2017,sh002,4.2
104962,09/05/2017,sh002,4.08
104957,08/05/2017,sh002,4.02
104954,07/05/2017,sh002,3.98
104945,06/05/2017,sh002,3.9
104935,05/05/2017,sh002,3.84
104931,04/05/2017,sh002,3.87
104920,03/05/2017,sh002,3.92
104918,02/05/2017,sh002,3.88
104909,01/05/2017,sh002,3.78
104900,30/04/2017,sh002,4
104894,29/04/2017,sh002,3.86
104887,28/04/2017,sh002,3.54
104883,27/04/2017,sh002,3.08
104873,26/04/2017,sh002,2.72
104864,25/04/2017,sh002,2.44
104860,24/04/2017,sh002,2.58
104850,23/04/2017,sh002,2.6
104844,22/04/2017,sh002,2.7
104836,21/04/2017,sh002,2.82
104830,20/04/2017,sh002,2.98
104823,19/04/2017,sh002,3.19
104815,18/04/2017,sh002,3.2
104811,17/04/2017,sh002,3.24
104807,16/04/2017,sh002,3.3
104794,15/04/2017,sh002,3.4
104790,14/04/2017,sh002,3.46
104782,13/04/2017,sh002,3.4
104779,12/04/2017,sh002,3.33
104770,11/04/2017,sh002,3.22
104759,10/04/2017,sh002,3.12
104754,09/04/2017,sh002,2.95
104748,08/04/2017,sh002,2.7
104744,07/04/2017,sh002,2.42
104733,06/04/2017,sh002,2.1
104724,05/04/2017,sh002,1.55
104720,04/04/2017,sh002,1.15
104716,03/04/2017,sh002,1.1
104709,02/04/2017,sh002,1.1
104698,01/04/2017,sh002,1.1
104693,31/03/2017,sh002,1.12
104688,30/03/2017,sh002,1.12
104676,29/03/2017,sh002,1.12
104670,28/03/2017,sh002,1.12
104666,27/03/2017,sh002,1.12
104656,26/03/2017,sh002,1.12
104647,25/03/2017,sh002,1.14
104643,24/03/2017,sh002,1.14
104634,23/03/2017,sh002,1.14
104630,22/03/2017,sh002,1.14
104620,21/03/2017,sh002,1.16
104618,20/03/2017,sh002,1.16
104610,19/03/2017,sh002,1.16
104598,18/03/2017,sh002,1.16
104597,17/03/2017,sh002,1.17
104588,16/03/2017,sh002,1.17
104580,15/03/2017,sh002,1.18
104570,14/03/2017,sh002,1.18
104565,13/03/2017,sh002,1.18
104556,12/03/2017,sh002,1.18
104554,11/03/2017,sh002,1.19
104547,10/03/2017,sh002,1.2
104540,09/03/2017,sh002,1.2
104534,08/03/2017,sh002,1.2
104524,07/03/2017,sh002,1.2
104520,06/03/2017,sh002,1.2
104508,05/03/2017,sh002,1.2
104502,04/03/2017,sh002,1.22
104494,03/03/2017,sh002,1.22
104491,02/03/2017,sh002,1.22
104482,01/03/2017,sh002,1.24
104478,28/02/2017,sh002,1.24
104471,27/02/2017,sh002,1.25
104459,26/02/2017,sh002,1.25
104451,25/02/2017,sh002,1.28
104450,24/02/2017,sh002,1.28
104438,23/02/2017,sh002,1.28
104436,22/02/2017,sh002,1.28
104425,21/02/2017,sh002,1.3
104421,20/02/2017,sh002,1.3
104413,19/02/2017,sh002,1.3
104407,18/02/2017,sh002,1.3
104399,17/02/2017,sh002,1.3
104389,16/02/2017,sh002,1.27
104385,15/02/2017,sh002,1.27
104376,14/02/2017,sh002,1.27
104371,13/02/2017,sh002,1.28
104365,12/02/2017,sh002,1.28
104354,11/02/2017,sh002,1.28
104351,10/02/2017,sh002,1.28
104341,09/02/2017,sh002,1.3
104334,08/02/2017,sh002,1.3
104327,07/02/2017,sh002,1.3
104321,06/02/2017,sh002,1.3
104317,05/02/2017,sh002,1.3
104308,04/02/2017,sh002,1.32
104302,03/02/2017,sh002,1.32
104294,02/02/2017,sh002,1.32
104285,01/02/2017,sh002,1.32
104281,31/01/2017,sh002,1.32
104272,30/01/2017,sh002,1.34
104265,29/01/2017,sh002,1.34
104257,28/01/2017,sh002,1.34
104253,27/01/2017,sh002,1.34
104243,26/01/2017,sh002,1.34
104234,25/01/2017,sh002,1.35
104228,24/01/2017,sh002,1.37
104224,23/01/2017,sh002,1.38
104213,22/01/2017,sh002,1.38
104209,21/01/2017,sh002,1.4
104204,20/01/2017,sh002,1.4
104197,19/01/2017,sh002,1.4
104186,18/01/2017,sh002,1.42
104184,17/01/2017,sh002,1.44
104174,16/01/2017,sh002,1.46
104164,15/01/2017,sh002,1.52
104161,14/01/2017,sh002,1.6
104155,13/01/2017,sh002,1.7
104149,12/01/2017,sh002,1.77
104139,11/01/2017,sh002,1.8
104132,10/01/2017,sh002,1.86
104127,09/01/2017,sh002,1.9
104118,08/01/2017,sh002,1.92
104114,07/01/2017,sh002,1.96
104105,06/01/2017,sh002,2
104097,05/01/2017,sh002,2.05
104089,04/01/2017,sh002,2.08
104084,03/01/2017,sh002,2.1
104079,02/01/2017,sh002,2.12
104066,01/01/2017,sh002,2.17
104064,31/12/2016,sh002,2.2
104053,30/12/2016,sh002,2.24
104049,29/12/2016,sh002,2.28
104042,28/12/2016,sh002,2.3
104037,27/12/2016,sh002,2.33
104029,26/12/2016,sh002,2.36
104017,25/12/2016,sh002,2.4
104010,24/12/2016,sh002,2.45
104006,23/12/2016,sh002,2.5
104000,22/12/2016,sh002,2.56
103994,21/12/2016,sh002,2.6
103982,20/12/2016,sh002,2.67
103979,19/12/2016,sh002,2.74
103968,18/12/2016,sh002,2.7
103967,17/12/2016,sh002,2.8
103955,16/12/2016,sh002,2.86
103949,15/12/2016,sh002,2.92
103943,14/12/2016,sh002,3
103938,13/12/2016,sh002,3.1
103930,12/12/2016,sh002,3.12
103922,11/12/2016,sh002,3.08
103918,10/12/2016,sh002,2.94
103906,09/12/2016,sh002,2.78
103902,08/12/2016,sh002,2.6
103892,07/12/2016,sh002,2.33
103885,06/12/2016,sh002,2.18
103883,05/12/2016,sh002,2.06
103871,04/12/2016,sh002,2.08
103868,03/12/2016,sh002,2.1
103859,02/12/2016,sh002,2.15
103852,01/12/2016,sh002,2.17
103844,30/11/2016,sh002,2.2
103838,29/11/2016,sh002,2.24
103834,28/11/2016,sh002,2.28
103823,27/11/2016,sh002,2.31
103820,26/11/2016,sh002,2.35
103808,25/11/2016,sh002,2.4
103805,24/11/2016,sh002,2.44
103798,23/11/2016,sh002,2.52
103787,22/11/2016,sh002,2.6
103781,21/11/2016,sh002,2.66
103775,20/11/2016,sh002,2.74
103769,19/11/2016,sh002,2.8
103760,18/11/2016,sh002,2.84
103752,17/11/2016,sh002,2.9
103750,16/11/2016,sh002,2.94
103741,15/11/2016,sh002,2.99
103734,14/11/2016,sh002,3.05
103724,13/11/2016,sh002,3.11
103717,12/11/2016,sh002,3.14
103712,11/11/2016,sh002,3.12
103705,10/11/2016,sh002,3.1
103701,09/11/2016,sh002,3.06
103690,08/11/2016,sh002,3.06
103684,07/11/2016,sh002,3.08
103675,06/11/2016,sh002,3.06
103672,05/11/2016,sh002,3.05
103663,04/11/2016,sh002,3.02
103659,03/11/2016,sh002,3
103649,02/11/2016,sh002,2.96
103645,01/11/2016,sh002,2.86
103638,31/10/2016,sh002,2.8
103627,30/10/2016,sh002,2.8
103623,29/10/2016,sh002,2.69
103615,28/10/2016,sh002,2.6
103609,27/10/2016,sh002,2.52
103602,26/10/2016,sh002,2.42
103590,25/10/2016,sh002,2.4
103587,24/10/2016,sh002,2.44
103581,23/10/2016,sh002,2.48
103569,22/10/2016,sh002,2.5
103565,21/10/2016,sh002,2.54
103558,20/10/2016,sh002,2.6
103553,19/10/2016,sh002,2.66
103543,18/10/2016,sh002,2.58
103536,17/10/2016,sh002,2.5
103532,16/10/2016,sh002,2.42
103526,15/10/2016,sh002,2.36
103513,14/10/2016,sh002,2.3
103509,13/10/2016,sh002,2.22
103500,12/10/2016,sh002,2.16
103495,11/10/2016,sh002,2.12
103490,10/10/2016,sh002,2.16
103479,09/10/2016,sh002,2.18
103476,08/10/2016,sh002,2.2
103468,07/10/2016,sh002,2.24
103461,06/10/2016,sh002,2.26
103456,05/10/2016,sh002,2.3
103446,04/10/2016,sh002,2.35
103441,03/10/2016,sh002,2.38
103430,02/10/2016,sh002,2.4
103422,01/10/2016,sh002,2.44
103416,30/09/2016,sh002,2.5
103409,29/09/2016,sh002,2.55
103407,28/09/2016,sh002,2.6
103398,27/09/2016,sh002,2.64
103392,26/09/2016,sh002,2.7
103384,25/09/2016,sh002,2.77
103373,24/09/2016,sh002,2.82
103371,23/09/2016,sh002,2.9
103364,22/09/2016,sh002,3.02
103352,21/09/2016,sh002,3.12
103350,20/09/2016,sh002,3.15
103344,19/09/2016,sh002,3.19
103336,18/09/2016,sh002,3.22
103326,17/09/2016,sh002,3.27
103320,16/09/2016,sh002,3.3
103314,15/09/2016,sh002,3.36
103309,14/09/2016,sh002,3.4
103298,13/09/2016,sh002,3.42
103290,12/09/2016,sh002,3.45
103286,11/09/2016,sh002,3.5
103279,10/09/2016,sh002,3.52
103272,09/09/2016,sh002,3.55
103264,08/09/2016,sh002,3.56
103260,07/09/2016,sh002,3.6
103251,06/09/2016,sh002,3.62
103243,05/09/2016,sh002,3.64
103238,04/09/2016,sh002,3.66
103229,03/09/2016,sh002,3.7
103223,02/09/2016,sh002,3.77
103216,01/09/2016,sh002,3.82
103208,31/08/2016,sh002,3.88
103204,30/08/2016,sh002,3.92
103192,29/08/2016,sh002,4
103188,28/08/2016,sh002,4.09
103179,27/08/2016,sh002,4.2
103172,26/08/2016,sh002,4.28
103163,25/08/2016,sh002,4.25
103158,24/08/2016,sh002,4.21
103153,23/08/2016,sh002,4.16
103148,22/08/2016,sh002,4.08
103138,21/08/2016,sh002,3.96
103129,20/08/2016,sh002,3.8
103124,19/08/2016,sh002,3.64
103116,18/08/2016,sh002,3.55
103113,17/08/2016,sh002,3.42
103101,16/08/2016,sh002,3.3
103094,15/08/2016,sh002,3.2
103089,14/08/2016,sh002,3.08
103079,13/08/2016,sh002,2.8
103073,12/08/2016,sh002,2.56
103066,11/08/2016,sh002,2.3
103063,10/08/2016,sh002,2.2
103057,09/08/2016,sh002,2.2
103048,08/08/2016,sh002,2.22
103041,07/08/2016,sh002,2.22
103035,06/08/2016,sh002,2.22
103026,05/08/2016,sh002,2.25
103020,04/08/2016,sh002,2.28
103013,03/08/2016,sh002,2.28
103003,02/08/2016,sh002,2.29
103001,01/08/2016,sh002,2.3
102991,31/07/2016,sh002,2.3
102987,30/07/2016,sh002,2.3
102979,29/07/2016,sh002,2.32
102971,28/07/2016,sh002,2.32
102965,27/07/2016,sh002,2.36
102959,26/07/2016,sh002,2.35
102952,25/07/2016,sh002,2.35
102944,24/07/2016,sh002,2.32
102938,23/07/2016,sh002,2.3
102928,22/07/2016,sh002,2.26
102919,21/07/2016,sh002,2.2
102913,20/07/2016,sh002,2.16
102906,19/07/2016,sh002,2.16
102899,18/07/2016,sh002,2.17
102892,17/07/2016,sh002,2.17
102883,16/07/2016,sh002,2.17
102879,15/07/2016,sh002,2.18
102869,14/07/2016,sh002,2.18
102863,13/07/2016,sh002,2.18
102861,12/07/2016,sh002,2.18
102852,11/07/2016,sh002,2.2
102847,10/07/2016,sh002,2.2
102838,09/07/2016,sh002,2.2
102829,08/07/2016,sh002,2.24
102824,07/07/2016,sh002,2.24
102817,06/07/2016,sh002,2.26
102808,05/07/2016,sh002,2.26
102800,04/07/2016,sh002,2.26
102794,03/07/2016,sh002,2.27
102787,02/07/2016,sh002,2.28
102783,01/07/2016,sh002,2.28
102774,30/06/2016,sh002,2.3
102767,29/06/2016,sh002,2.3
102761,28/06/2016,sh002,2.3
102754,27/06/2016,sh002,2.3
102743,26/06/2016,sh002,2.32
102738,25/06/2016,sh002,2.35
102735,24/06/2016,sh002,2.38
102724,23/06/2016,sh002,2.4
102721,22/06/2016,sh002,2.4
102710,21/06/2016,sh002,2.42
102705,20/06/2016,sh002,2.44
102698,19/06/2016,sh002,2.48
102692,18/06/2016,sh002,2.52
102681,17/06/2016,sh002,2.55
102674,16/06/2016,sh002,2.6
102668,15/06/2016,sh002,2.66
102661,14/06/2016,sh002,2.7
102657,13/06/2016,sh002,2.76
102651,12/06/2016,sh002,2.82
102641,11/06/2016,sh002,3
102632,10/06/2016,sh002,4.7
102625,09/06/2016,sh002,5.4
102623,08/06/2016,sh002,6.44
102614,07/06/2016,sh002,7.04
102603,06/06/2016,sh002,7.82
102600,05/06/2016,sh002,8
102590,04/06/2016,sh002,7.66
102585,03/06/2016,sh002,7.3
102576,02/06/2016,sh002,7
102573,01/06/2016,sh002,6.85
102565,31/05/2016,sh002,6.6
102556,30/05/2016,sh002,6.46
102548,29/05/2016,sh002,6.4
102545,28/05/2016,sh002,6.26
102535,27/05/2016,sh002,6.12
102528,26/05/2016,sh002,5.98
102525,25/05/2016,sh002,5.82
102516,24/05/2016,sh002,5.7
102506,23/05/2016,sh002,5.64
102504,22/05/2016,sh002,5.58
102491,21/05/2016,sh002,5.55
102484,20/05/2016,sh002,5.5
102480,19/05/2016,sh002,5.47
102476,18/05/2016,sh002,5.44
102464,17/05/2016,sh002,5.4
102456,16/05/2016,sh002,5.35
102449,15/05/2016,sh002,5.3
102447,14/05/2016,sh002,5.26
102436,13/05/2016,sh002,5.2
102434,12/05/2016,sh002,5.16
102422,11/05/2016,sh002,5.1
102415,10/05/2016,sh002,5.06
102411,09/05/2016,sh002,5.02
102403,08/05/2016,sh002,4.96
102399,07/05/2016,sh002,4.9
102392,06/05/2016,sh002,4.8
102381,05/05/2016,sh002,4.68
102375,04/05/2016,sh002,4.6
102365,03/05/2016,sh002,4.5
102364,02/05/2016,sh002,4.42
102354,01/05/2016,sh002,4.33
102347,30/04/2016,sh002,4.22
102340,29/04/2016,sh002,4.12
102333,28/04/2016,sh002,4.04
102323,27/04/2016,sh002,3.88
102318,26/04/2016,sh002,3.76
102310,25/04/2016,sh002,3.6
102306,24/04/2016,sh002,3.44
102297,23/04/2016,sh002,3.35
102292,22/04/2016,sh002,3.28
102286,21/04/2016,sh002,3.2
102279,20/04/2016,sh002,3.08
102271,19/04/2016,sh002,2.94
102261,18/04/2016,sh002,2.72
102253,17/04/2016,sh002,1.66
102251,16/04/2016,sh002,0.6
102245,15/04/2016,sh002,0.6
102233,14/04/2016,sh002,0.62
102231,13/04/2016,sh002,0.66
102221,12/04/2016,sh002,0.66
102214,11/04/2016,sh002,0.68
102206,10/04/2016,sh002,0.68
102200,09/04/2016,sh002,0.7
102191,08/04/2016,sh002,0.7
102185,07/04/2016,sh002,0.88
102178,06/04/2016,sh002,0.9
102175,05/04/2016,sh002,0.96
102167,04/04/2016,sh002,0.98
102161,03/04/2016,sh002,1.02
102152,02/04/2016,sh002,1.08
102143,01/04/2016,sh002,1.1
102135,31/03/2016,sh002,1.14
102132,30/03/2016,sh002,1.18
102120,29/03/2016,sh002,1.2
102114,28/03/2016,sh002,1.2
102109,27/03/2016,sh002,1.24
102099,26/03/2016,sh002,1.32
102094,25/03/2016,sh002,1.36
102086,24/03/2016,sh002,1.42
102082,23/03/2016,sh002,1.48
102071,22/03/2016,sh002,1.48
102065,21/03/2016,sh002,1.5
102058,20/03/2016,sh002,1.5
102053,19/03/2016,sh002,1.5
102048,18/03/2016,sh002,1.52
102040,17/03/2016,sh002,1.55
102030,16/03/2016,sh002,1.6
102022,15/03/2016,sh002,1.66
102018,14/03/2016,sh002,1.74
102008,13/03/2016,sh002,1.74
102002,12/03/2016,sh002,1.74
101996,11/03/2016,sh002,1.74
101992,10/03/2016,sh002,1.74
101980,09/03/2016,sh002,1.75
101973,08/03/2016,sh002,1.75
101969,07/03/2016,sh002,1.76
101960,06/03/2016,sh002,1.76
101954,05/03/2016,sh002,1.76
101946,04/03/2016,sh002,1.76
101939,03/03/2016,sh002,1.76
101937,02/03/2016,sh002,1.77
101924,01/03/2016,sh002,1.77
101923,29/02/2016,sh002,1.8
101914,28/02/2016,sh002,1.8
101904,27/02/2016,sh002,1.8
101897,26/02/2016,sh002,1.84
101893,25/02/2016,sh002,1.84
101882,24/02/2016,sh002,1.84
101878,23/02/2016,sh002,1.84
101872,22/02/2016,sh002,1.86
101865,21/02/2016,sh002,1.86
101854,20/02/2016,sh002,1.86
101851,19/02/2016,sh002,1.86
101845,18/02/2016,sh002,1.87
101838,17/02/2016,sh002,1.87
101829,16/02/2016,sh002,1.88
101819,15/02/2016,sh002,1.88
101816,14/02/2016,sh002,1.88
101807,13/02/2016,sh002,1.88
101801,12/02/2016,sh002,1.9
101791,11/02/2016,sh002,1.9
101785,10/02/2016,sh002,1.9
101780,09/02/2016,sh002,1.9
101776,08/02/2016,sh002,1.9
101766,07/02/2016,sh002,1.9
101758,06/02/2016,sh002,1.9
101749,05/02/2016,sh002,1.9
101747,04/02/2016,sh002,1.92
101739,03/02/2016,sh002,1.92
101734,02/02/2016,sh002,1.92
101724,01/02/2016,sh002,1.94
101715,31/01/2016,sh002,1.94
101708,30/01/2016,sh002,1.94
101704,29/01/2016,sh002,1.95
101699,28/01/2016,sh002,1.95
101687,27/01/2016,sh002,1.95
101684,26/01/2016,sh002,1.98
101676,25/01/2016,sh002,1.98
101667,24/01/2016,sh002,1.98
101661,23/01/2016,sh002,2
101655,22/01/2016,sh002,2
101645,21/01/2016,sh002,2.02
101639,20/01/2016,sh002,2.05
101631,19/01/2016,sh002,2.08
101625,18/01/2016,sh002,2.08
101616,17/01/2016,sh002,2.08
101614,16/01/2016,sh002,2.09
101607,15/01/2016,sh002,2.1
101596,14/01/2016,sh002,2.1
101592,13/01/2016,sh002,2.12
101586,12/01/2016,sh002,2.12
101580,11/01/2016,sh002,2.16
101571,10/01/2016,sh002,2.16
101562,09/01/2016,sh002,2.16
101556,08/01/2016,sh002,2.18
101550,07/01/2016,sh002,2.18
101545,06/01/2016,sh002,2.2
101536,05/01/2016,sh002,2.2
101529,04/01/2016,sh002,2.22
101524,03/01/2016,sh002,2.28
101515,02/01/2016,sh002,2.3
101505,01/01/2016,sh002,2.36
101499,31/12/2015,sh002,2.4
101495,30/12/2015,sh002,2.44
101486,29/12/2015,sh002,2.48
101478,28/12/2015,sh002,2.52
101469,27/12/2015,sh002,2.56
101465,26/12/2015,sh002,2.6
101457,25/12/2015,sh002,2.62
101454,24/12/2015,sh002,2.69
101446,23/12/2015,sh002,2.75
101436,22/12/2015,sh002,2.8
101429,21/12/2015,sh002,2.84
101424,20/12/2015,sh002,2.9
101418,19/12/2015,sh002,2.95
101408,18/12/2015,sh002,3.02
101400,17/12/2015,sh002,3.14
101393,16/12/2015,sh002,3.2
101388,15/12/2015,sh002,3.29
101384,14/12/2015,sh002,3.37
101375,13/12/2015,sh002,3.43
101367,12/12/2015,sh002,3.52
101363,11/12/2015,sh002,3.6
101353,10/12/2015,sh002,3.66
101344,09/12/2015,sh002,3.72
101341,08/12/2015,sh002,3.77
101335,07/12/2015,sh002,3.82
101327,06/12/2015,sh002,3.88
101320,05/12/2015,sh002,3.92
101310,04/12/2015,sh002,3.98
101307,03/12/2015,sh002,4.1
101299,02/12/2015,sh002,4.22
101293,01/12/2015,sh002,4.3
101280,30/11/2015,sh002,4.36
101276,29/11/2015,sh002,4.39
101270,28/11/2015,sh002,4.44
101261,27/11/2015,sh002,4.48
101253,26/11/2015,sh002,4.5
101247,25/11/2015,sh002,4.5
101243,24/11/2015,sh002,4.55
101237,23/11/2015,sh002,4.6
101229,22/11/2015,sh002,4.7
101217,21/11/2015,sh002,4.66
101215,20/11/2015,sh002,4.74
101207,19/11/2015,sh002,4.78
101197,18/11/2015,sh002,4.8
