id,date,station_number,level(m)
104088,04/01/2017,sh001,2.38
104080,03/01/2017,sh001,2.42
104075,02/01/2017,sh001,2.45
104072,01/01/2017,sh001,2.48
104063,31/12/2016,sh001,2.52
104054,30/12/2016,sh001,2.56
104051,29/12/2016,sh001,2.6
104044,28/12/2016,sh001,2.66
104031,27/12/2016,sh001,2.72
104024,26/12/2016,sh001,2.75
104018,25/12/2016,sh001,2.8
104015,24/12/2016,sh001,2.85
104009,23/12/2016,sh001,2.88
103997,22/12/2016,sh001,2.92
103990,21/12/2016,sh001,3
103987,20/12/2016,sh001,3.1
103981,19/12/2016,sh001,3.18
103971,18/12/2016,sh001,3.27
103961,17/12/2016,sh001,3.36
103958,16/12/2016,sh001,3.38
103951,15/12/2016,sh001,3.42
103945,14/12/2016,sh001,3.5
103939,13/12/2016,sh001,3.58
103928,12/12/2016,sh001,3.7
103925,11/12/2016,sh001,3.5
103915,10/12/2016,sh001,3.38
103905,09/12/2016,sh001,3.15
103899,08/12/2016,sh001,3
103894,07/12/2016,sh001,2.88
103886,06/12/2016,sh001,2.75
103877,05/12/2016,sh001,2.5
103876,04/12/2016,sh001,2.38
103866,03/12/2016,sh001,2.43
103856,02/12/2016,sh001,2.45
103851,01/12/2016,sh001,2.5
103842,30/11/2016,sh001,2.5
103835,29/11/2016,sh001,2.55
103830,28/11/2016,sh001,2.58
103826,27/11/2016,sh001,2.63
103819,26/11/2016,sh001,2.7
103811,25/11/2016,sh001,2.74
103806,24/11/2016,sh001,2.8
103796,23/11/2016,sh001,2.85
103788,22/11/2016,sh001,2.92
103785,21/11/2016,sh001,3
103774,20/11/2016,sh001,3.12
103765,19/11/2016,sh001,3.22
103764,18/11/2016,sh001,3
103756,17/11/2016,sh001,3.1
103745,16/11/2016,sh001,3.18
103738,15/11/2016,sh001,3.25
103731,14/11/2016,sh001,3.31
103727,13/11/2016,sh001,3.38
103720,12/11/2016,sh001,3.45
103711,11/11/2016,sh001,3.52
103702,10/11/2016,sh001,3.56
103697,09/11/2016,sh001,3.63
103694,08/11/2016,sh001,3.72
103682,07/11/2016,sh001,3.85
103680,06/11/2016,sh001,3.78
103669,05/11/2016,sh001,3.9
103660,04/11/2016,sh001,3.83
103657,03/11/2016,sh001,3.75
103648,02/11/2016,sh001,3.65
103640,01/11/2016,sh001,3.7
103632,31/10/2016,sh001,3.7
103626,30/10/2016,sh001,3.77
103620,29/10/2016,sh001,3.85
103612,28/10/2016,sh001,3.93
103606,27/10/2016,sh001,3.85
103599,26/10/2016,sh001,3.77
103592,25/10/2016,sh001,3.65
103589,24/10/2016,sh001,3.58
103580,23/10/2016,sh001,3.65
103574,22/10/2016,sh001,3.55
103567,21/10/2016,sh001,3.44
103561,20/10/2016,sh001,3.5
103549,19/10/2016,sh001,3.6
103546,18/10/2016,sh001,3.66
103540,17/10/2016,sh001,3.8
103529,16/10/2016,sh001,3.75
103523,15/10/2016,sh001,3.83
103514,14/10/2016,sh001,3.95
103512,13/10/2016,sh001,4.1
103503,12/10/2016,sh001,4.02
103494,11/10/2016,sh001,3.9
103485,10/10/2016,sh001,3.8
103483,09/10/2016,sh001,3.67
103473,08/10/2016,sh001,3.55
103467,07/10/2016,sh001,3.42
103462,06/10/2016,sh001,3.3
103451,05/10/2016,sh001,3.18
103444,04/10/2016,sh001,3.28
103442,03/10/2016,sh001,3.4
103435,02/10/2016,sh001,3.36
103428,01/10/2016,sh001,3.3
103417,30/09/2016,sh001,3.18
103411,29/09/2016,sh001,3.05
103404,28/09/2016,sh001,3.12
103399,27/09/2016,sh001,3.16
103393,26/09/2016,sh001,3.22
103385,25/09/2016,sh001,3.27
103375,24/09/2016,sh001,3.33
103370,23/09/2016,sh001,3.38
103363,22/09/2016,sh001,3.27
103358,21/09/2016,sh001,3.35
103349,20/09/2016,sh001,3.42
103340,19/09/2016,sh001,3.48
103337,18/09/2016,sh001,3.55
103325,17/09/2016,sh001,3.62
103321,16/09/2016,sh001,3.66
103311,15/09/2016,sh001,3.7
103305,14/09/2016,sh001,3.7
103300,13/09/2016,sh001,3.55
103292,12/09/2016,sh001,3.6
103284,11/09/2016,sh001,3.65
103278,10/09/2016,sh001,3.74
103273,09/09/2016,sh001,3.8
103266,08/09/2016,sh001,3.88
103256,07/09/2016,sh001,3.92
103250,06/09/2016,sh001,4
103242,05/09/2016,sh001,4.02
103235,04/09/2016,sh001,4.15
103230,03/09/2016,sh001,4.08
103221,02/09/2016,sh001,4.2
103218,01/09/2016,sh001,4.02
103210,31/08/2016,sh001,3.9
103200,30/08/2016,sh001,3.96
103194,29/08/2016,sh001,4.05
103187,28/08/2016,sh001,4.2
103183,27/08/2016,sh001,4.45
103171,26/08/2016,sh001,4.6
103167,25/08/2016,sh001,4.73
103159,24/08/2016,sh001,4.85
103155,23/08/2016,sh001,4.92
103145,22/08/2016,sh001,5.05
103139,21/08/2016,sh001,5.12
103131,20/08/2016,sh001,5
103126,19/08/2016,sh001,5
103119,18/08/2016,sh001,4.88
103108,17/08/2016,sh001,4.78
103103,16/08/2016,sh001,4.9
103098,15/08/2016,sh001,4.9
103086,14/08/2016,sh001,5
103084,13/08/2016,sh001,4.9
103075,12/08/2016,sh001,4.72
103071,11/08/2016,sh001,4.56
103061,10/08/2016,sh001,4.38
103056,09/08/2016,sh001,4.18
103046,08/08/2016,sh001,4
103037,07/08/2016,sh001,3.88
103031,06/08/2016,sh001,3.8
103023,05/08/2016,sh001,3.72
103017,04/08/2016,sh001,3.6
103010,03/08/2016,sh001,3.45
103007,02/08/2016,sh001,3.24
102995,01/08/2016,sh001,3.3
102988,31/07/2016,sh001,3.31
102981,30/07/2016,sh001,3.35
102974,29/07/2016,sh001,3.42
102968,28/07/2016,sh001,3.5
102961,27/07/2016,sh001,3.56
102953,26/07/2016,sh001,3.65
102948,25/07/2016,sh001,3.72
102942,24/07/2016,sh001,3.88
102937,23/07/2016,sh001,4
102927,22/07/2016,sh001,3.92
102918,21/07/2016,sh001,3.75
102917,20/07/2016,sh001,3.7
102909,19/07/2016,sh001,3.6
102903,18/07/2016,sh001,3.5
102890,17/07/2016,sh001,3.35
102888,16/07/2016,sh001,3
102882,15/07/2016,sh001,2.9
102870,14/07/2016,sh001,2.5
102865,13/07/2016,sh001,2.35
102859,12/07/2016,sh001,2.4
102849,11/07/2016,sh001,2.44
102841,10/07/2016,sh001,2.5
102835,09/07/2016,sh001,2.56
102828,08/07/2016,sh001,2.6
102826,07/07/2016,sh001,2.65
102813,06/07/2016,sh001,2.65
102806,05/07/2016,sh001,2.65
102801,04/07/2016,sh001,2.65
102797,03/07/2016,sh001,2.58
102791,02/07/2016,sh001,2.5
102782,01/07/2016,sh001,2.38
102777,30/06/2016,sh001,2.27
102765,29/06/2016,sh001,2.27
102760,28/06/2016,sh001,2.3
102753,27/06/2016,sh001,2.35
102748,26/06/2016,sh001,2.4
102739,25/06/2016,sh001,2.5
102733,24/06/2016,sh001,2.58
102722,23/06/2016,sh001,2.7
102717,22/06/2016,sh001,2.83
102713,21/06/2016,sh001,2.9
102707,20/06/2016,sh001,3.12
102694,19/06/2016,sh001,3.12
102687,18/06/2016,sh001,3.22
102684,17/06/2016,sh001,3.12
102675,16/06/2016,sh001,3.28
102669,15/06/2016,sh001,3.45
102659,14/06/2016,sh001,3.6
102658,13/06/2016,sh001,3.75
102645,12/06/2016,sh001,3.9
102638,11/06/2016,sh001,4
102637,10/06/2016,sh001,4.22
102626,09/06/2016,sh001,4.3
102622,08/06/2016,sh001,4.38
102612,07/06/2016,sh001,4.5
102607,06/06/2016,sh001,4.65
102597,05/06/2016,sh001,4.85
102595,04/06/2016,sh001,5.35
102588,03/06/2016,sh001,6
102578,02/06/2016,sh001,6.5
102568,01/06/2016,sh001,6.85
102564,31/05/2016,sh001,7.92
102560,30/05/2016,sh001,8.22
102550,29/05/2016,sh001,8.22
102542,28/05/2016,sh001,8.26
102533,27/05/2016,sh001,8.3
102526,26/05/2016,sh001,8.3
102523,25/05/2016,sh001,8.3
102517,24/05/2016,sh001,8.3
102509,23/05/2016,sh001,8.3
102503,22/05/2016,sh001,8.3
102492,21/05/2016,sh001,8.3
102487,20/05/2016,sh001,8.3
102478,19/05/2016,sh001,8.3
102472,18/05/2016,sh001,8.3
102468,17/05/2016,sh001,7.75
102461,16/05/2016,sh001,7.72
102453,15/05/2016,sh001,7.6
102445,14/05/2016,sh001,7.56
102441,13/05/2016,sh001,7.52
102429,12/05/2016,sh001,7.52
102425,11/05/2016,sh001,7.4
102416,10/05/2016,sh001,7.3
102409,09/05/2016,sh001,7.15
102402,08/05/2016,sh001,7.05
102397,07/05/2016,sh001,6.95
102387,06/05/2016,sh001,6.6
102382,05/05/2016,sh001,6.5
102372,04/05/2016,sh001,6.4
102366,03/05/2016,sh001,6.26
102359,02/05/2016,sh001,6.2
102355,01/05/2016,sh001,6.02
102348,30/04/2016,sh001,5.88
102343,29/04/2016,sh001,5.58
102336,28/04/2016,sh001,5.3
102324,27/04/2016,sh001,5.12
102320,26/04/2016,sh001,5
102313,25/04/2016,sh001,4.75
102304,24/04/2016,sh001,4.5
102300,23/04/2016,sh001,4.3
102294,22/04/2016,sh001,4.38
102283,21/04/2016,sh001,4.45
102274,20/04/2016,sh001,4.7
102269,19/04/2016,sh001,4.82
102266,18/04/2016,sh001,4.7
102254,17/04/2016,sh001,4.58
102246,16/04/2016,sh001,4.42
102244,15/04/2016,sh001,3.26
102237,14/04/2016,sh001,0.8
102225,13/04/2016,sh001,0.8
102222,12/04/2016,sh001,0.75
102211,11/04/2016,sh001,0.8
102208,10/04/2016,sh001,0.8
102201,09/04/2016,sh001,0.8
102193,08/04/2016,sh001,0.9
102183,07/04/2016,sh001,0.9
102182,06/04/2016,sh001,0.8
102172,05/04/2016,sh001,0.8
102165,04/04/2016,sh001,0.8
102155,03/04/2016,sh001,0.9
102153,02/04/2016,sh001,1
102146,01/04/2016,sh001,1
102136,31/03/2016,sh001,1
102127,30/03/2016,sh001,1.15
102122,29/03/2016,sh001,1.2
102115,28/03/2016,sh001,1.25
102107,27/03/2016,sh001,1.3
102100,26/03/2016,sh001,1.25
102095,25/03/2016,sh001,1.28
102091,24/03/2016,sh001,1.38
102083,23/03/2016,sh001,1.5
102076,22/03/2016,sh001,1.63
102069,21/03/2016,sh001,1.66
102063,20/03/2016,sh001,1.7
102055,19/03/2016,sh001,1.72
102046,18/03/2016,sh001,1.75
102042,17/03/2016,sh001,1.8
102034,16/03/2016,sh001,1.85
102025,15/03/2016,sh001,1.88
102021,14/03/2016,sh001,1.88
102013,13/03/2016,sh001,1.88
102004,12/03/2016,sh001,1.9
101998,11/03/2016,sh001,1.9
101987,10/03/2016,sh001,1.9
101981,09/03/2016,sh001,1.9
101978,08/03/2016,sh001,1.92
101972,07/03/2016,sh001,1.92
101959,06/03/2016,sh001,1.92
101956,05/03/2016,sh001,1.92
101949,04/03/2016,sh001,1.93
101943,03/03/2016,sh001,1.95
101931,02/03/2016,sh001,1.99
101928,01/03/2016,sh001,2.05
101917,29/02/2016,sh001,2.12
101913,28/02/2016,sh001,2.18
101906,27/02/2016,sh001,2.24
101902,26/02/2016,sh001,2.27
101894,25/02/2016,sh001,2.3
101886,24/02/2016,sh001,2.33
101877,23/02/2016,sh001,2.35
101873,22/02/2016,sh001,2.38
101866,21/02/2016,sh001,2.38
101858,20/02/2016,sh001,2.4
101848,19/02/2016,sh001,2.4
101841,18/02/2016,sh001,2.4
101833,17/02/2016,sh001,2.42
101831,16/02/2016,sh001,2.45
101823,15/02/2016,sh001,2.45
101818,14/02/2016,sh001,2.48
101808,13/02/2016,sh001,2.42
101800,12/02/2016,sh001,2.42
101793,11/02/2016,sh001,2.45
101786,10/02/2016,sh001,2.48
101783,09/02/2016,sh001,2.52
101770,08/02/2016,sh001,2.55
101763,07/02/2016,sh001,2.6
101761,06/02/2016,sh001,2.65
101751,05/02/2016,sh001,2.63
101745,04/02/2016,sh001,2.63
101738,03/02/2016,sh001,2.58
101730,02/02/2016,sh001,2.58
101726,01/02/2016,sh001,2.52
101716,31/01/2016,sh001,2.52
101707,30/01/2016,sh001,2.45
101700,29/01/2016,sh001,2.4
101693,28/01/2016,sh001,2.31
101690,27/01/2016,sh001,2.33
101683,26/01/2016,sh001,2.33
101673,25/01/2016,sh001,2.33
101669,24/01/2016,sh001,2.33
101663,23/01/2016,sh001,2.33
101651,22/01/2016,sh001,2.35
101648,21/01/2016,sh001,2.35
101638,20/01/2016,sh001,2.35
101630,19/01/2016,sh001,2.36
101623,18/01/2016,sh001,2.36
101619,17/01/2016,sh001,2.36
101610,16/01/2016,sh001,2.36
101605,15/01/2016,sh001,2.38
101597,14/01/2016,sh001,2.38
101594,13/01/2016,sh001,2.38
101582,12/01/2016,sh001,2.38
101578,11/01/2016,sh001,2.4
101570,10/01/2016,sh001,2.4
101560,09/01/2016,sh001,2.4
101558,08/01/2016,sh001,2.42
101548,07/01/2016,sh001,2.42
101543,06/01/2016,sh001,2.42
101537,05/01/2016,sh001,2.42
101526,04/01/2016,sh001,2.45
101520,03/01/2016,sh001,2.45
101511,02/01/2016,sh001,2.45
101507,01/01/2016,sh001,2.45
101501,31/12/2015,sh001,2.52
101490,30/12/2015,sh001,2.52
101488,29/12/2015,sh001,2.56
101479,28/12/2015,sh001,2.6
101471,27/12/2015,sh001,2.63
101467,26/12/2015,sh001,2.65
101456,25/12/2015,sh001,2.65
101450,24/12/2015,sh001,2.68
101441,23/12/2015,sh001,2.71
101439,22/12/2015,sh001,2.75
101430,21/12/2015,sh001,2.75
101423,20/12/2015,sh001,2.79
101419,19/12/2015,sh001,2.82
101409,18/12/2015,sh001,2.82
101399,17/12/2015,sh001,2.86
101394,16/12/2015,sh001,2.9
101391,15/12/2015,sh001,2.95
101380,14/12/2015,sh001,3
101376,13/12/2015,sh001,3
101369,12/12/2015,sh001,3.08
101360,11/12/2015,sh001,3.14
101355,10/12/2015,sh001,3.22
101346,09/12/2015,sh001,3.33
101342,08/12/2015,sh001,3.45
101333,07/12/2015,sh001,3.6
101325,06/12/2015,sh001,3.78
101318,05/12/2015,sh001,3.92
101312,04/12/2015,sh001,4.16
101302,03/12/2015,sh001,4.36
101297,02/12/2015,sh001,4.5
101287,01/12/2015,sh001,4.65
101282,30/11/2015,sh001,4.77
101278,29/11/2015,sh001,4.85
101267,28/11/2015,sh001,4.9
101262,27/11/2015,sh001,4.96
101252,26/11/2015,sh001,5
101248,25/11/2015,sh001,5
101241,24/11/2015,sh001,5.18
101232,23/11/2015,sh001,5.56
101228,22/11/2015,sh001,5.42
101219,21/11/2015,sh001,5.3
101216,20/11/2015,sh001,5.22
101203,19/11/2015,sh001,5.48
101198,18/11/2015,sh001,5.35
101192,17/11/2015,sh001,5.2
101184,16/11/2015,sh001,5
101178,15/11/2015,sh001,5
101173,14/11/2015,sh001,5
101165,13/11/2015,sh001,4.94
101154,12/11/2015,sh001,4.96
101152,11/11/2015,sh001,5
101144,10/11/2015,sh001,5.68
101137,09/11/2015,sh001,5.8
101131,08/11/2015,sh001,5.98
101124,07/11/2015,sh001,6.3
101115,06/11/2015,sh001,6.35
101108,05/11/2015,sh001,6.28
101099,04/11/2015,sh001,6.2
101094,03/11/2015,sh001,6.2
101085,02/11/2015,sh001,6.14
101081,01/11/2015,sh001,6.08
101075,31/10/2015,sh001,6
101065,30/10/2015,sh001,5.9
101061,29/10/2015,sh001,5.22
101054,28/10/2015,sh001,5.1
101047,27/10/2015,sh001,4.98
101037,26/10/2015,sh001,4.88
101033,25/10/2015,sh001,5
101021,24/10/2015,sh001,4.92
101020,23/10/2015,sh001,5
101013,22/10/2015,sh001,4.85
101000,21/10/2015,sh001,4.65
100995,20/10/2015,sh001,4.52
100992,19/10/2015,sh001,4.35
100985,18/10/2015,sh001,4.2
100977,17/10/2015,sh001,3.92
100969,16/10/2015,sh001,3.52
100958,15/10/2015,sh001,3.52
100951,14/10/2015,sh001,3.62
100948,13/10/2015,sh001,3.65
100943,12/10/2015,sh001,3.5
100931,11/10/2015,sh001,3.33
100925,10/10/2015,sh001,3.25
100922,09/10/2015,sh001,3.2
100914,08/10/2015,sh001,3.25
100908,07/10/2015,sh001,3.28
100898,06/10/2015,sh001,3.3
100891,05/10/2015,sh001,3.26
100886,04/10/2015,sh001,3.22
100879,03/10/2015,sh001,3.18
100873,02/10/2015,sh001,3.15
100862,01/10/2015,sh001,3.1
100855,30/09/2015,sh001,3.05
100850,29/09/2015,sh001,3.08
100842,28/09/2015,sh001,3.12
100833,27/09/2015,sh001,3.15
100825,26/09/2015,sh001,3.17
100818,25/09/2015,sh001,3.2
100813,24/09/2015,sh001,3.24
100807,23/09/2015,sh001,3.3
100801,22/09/2015,sh001,3.35
100790,21/09/2015,sh001,3.28
100789,20/09/2015,sh001,3.22
100780,19/09/2015,sh001,3.18
100772,18/09/2015,sh001,3.12
100766,17/09/2015,sh001,3.05
100757,16/09/2015,sh001,3
100753,15/09/2015,sh001,2.94
100743,14/09/2015,sh001,3
100739,13/09/2015,sh001,3.08
100733,12/09/2015,sh001,3.15
100720,11/09/2015,sh001,3.22
100716,10/09/2015,sh001,3.35
100707,09/09/2015,sh001,3.38
100702,08/09/2015,sh001,3.45
100698,07/09/2015,sh001,3.38
100686,06/09/2015,sh001,3.35
100681,05/09/2015,sh001,3.33
100677,04/09/2015,sh001,3.28
100668,03/09/2015,sh001,3.24
100658,02/09/2015,sh001,3.2
100652,01/09/2015,sh001,3.15
100648,31/08/2015,sh001,3.06
100639,30/08/2015,sh001,3
100631,29/08/2015,sh001,2.95
100626,28/08/2015,sh001,2.88
100615,27/08/2015,sh001,2.82
100613,26/08/2015,sh001,2.75
100604,25/08/2015,sh001,2.68
100597,24/08/2015,sh001,2.75
100592,23/08/2015,sh001,2.84
100582,22/08/2015,sh001,2.9
100577,21/08/2015,sh001,2.95
100571,20/08/2015,sh001,3
100561,19/08/2015,sh001,3.08
100552,18/08/2015,sh001,3.16
100546,17/08/2015,sh001,3.2
100540,16/08/2015,sh001,3.28
100531,15/08/2015,sh001,3.25
100530,14/08/2015,sh001,3.2
100517,13/08/2015,sh001,3.14
100510,12/08/2015,sh001,3.1
100505,11/08/2015,sh001,3
100498,10/08/2015,sh001,3.04
100492,09/08/2015,sh001,3.08
100483,08/08/2015,sh001,3.12
100476,07/08/2015,sh001,3.05
100469,06/08/2015,sh001,3
100464,05/08/2015,sh001,2.95
100459,04/08/2015,sh001,2.85
100448,03/08/2015,sh001,2.82
100446,02/08/2015,sh001,2.8
100434,01/08/2015,sh001,2.78
100429,31/07/2015,sh001,2.78
100425,30/07/2015,sh001,2.74
100415,29/07/2015,sh001,2.7
100405,28/07/2015,sh001,2.7
100402,27/07/2015,sh001,2.65
100392,26/07/2015,sh001,2.56
100389,25/07/2015,sh001,2.5
100383,24/07/2015,sh001,2.55
100373,23/07/2015,sh001,2.6
100367,22/07/2015,sh001,2.65
100359,21/07/2015,sh001,2.72
100349,20/07/2015,sh001,2.85
100348,19/07/2015,sh001,2.92
100337,18/07/2015,sh001,3
100331,17/07/2015,sh001,3.15
100325,16/07/2015,sh001,3
100316,15/07/2015,sh001,2.92
100313,14/07/2015,sh001,2.8
100301,13/07/2015,sh001,2.75
100296,12/07/2015,sh001,2.65
100287,11/07/2015,sh001,2.58
100283,10/07/2015,sh001,2.62
100278,09/07/2015,sh001,2.65
100271,08/07/2015,sh001,2.7
100262,07/07/2015,sh001,2.77
100251,06/07/2015,sh001,2.8
100250,05/07/2015,sh001,2.8
100238,04/07/2015,sh001,2.82
100236,03/07/2015,sh001,2.85
100224,02/07/2015,sh001,2.88
100219,01/07/2015,sh001,2.9
100215,30/06/2015,sh001,2.95
100206,29/06/2015,sh001,3.08
100195,28/06/2015,sh001,3.2
100193,27/06/2015,sh001,3.35
100187,26/06/2015,sh001,3.5
100176,25/06/2015,sh001,3.58
100168,24/06/2015,sh001,3.65
100164,23/06/2015,sh001,3.72
100158,22/06/2015,sh001,3.9
100149,21/06/2015,sh001,4
100145,20/06/2015,sh001,4.15
100134,19/06/2015,sh001,4.28
100127,18/06/2015,sh001,4.4
100120,17/06/2015,sh001,4.52
100117,16/06/2015,sh001,4.6
100109,15/06/2015,sh001,4.65
100101,14/06/2015,sh001,4.88
100090,13/06/2015,sh001,4.95
100083,12/06/2015,sh001,4.92
100077,11/06/2015,sh001,4.92
100075,10/06/2015,sh001,4.88
100065,09/06/2015,sh001,4.68
100059,08/06/2015,sh001,4.55
100050,07/06/2015,sh001,4.42
100047,06/06/2015,sh001,4.3
100034,05/06/2015,sh001,4.3
100032,04/06/2015,sh001,4.1
100024,03/06/2015,sh001,4
100013,02/06/2015,sh001,4.15
100011,01/06/2015,sh001,4.28
100002,31/05/2015,sh001,4.4
99993,30/05/2015,sh001,4.5
99991,29/05/2015,sh001,4.7
99984,28/05/2015,sh001,4.78
99976,27/05/2015,sh001,4.9
99968,26/05/2015,sh001,4.98
99961,25/05/2015,sh001,5.18
99955,24/05/2015,sh001,5.1
99944,23/05/2015,sh001,5
99936,22/05/2015,sh001,5.15
99930,21/05/2015,sh001,5.05
99924,20/05/2015,sh001,4.8
99918,19/05/2015,sh001,5
99914,18/05/2015,sh001,4.9
99905,17/05/2015,sh001,4.82
99897,16/05/2015,sh001,4.75
99893,15/05/2015,sh001,4.65
99884,14/05/2015,sh001,4.5
99877,13/05/2015,sh001,4.6
99872,12/05/2015,sh001,4.65
99859,11/05/2015,sh001,4.7
99857,10/05/2015,sh001,4.78
99849,09/05/2015,sh001,4.88
99843,08/05/2015,sh001,5
99837,07/05/2015,sh001,5.35
99827,06/05/2015,sh001,5.65
99821,05/05/2015,sh001,5.82
99812,04/05/2015,sh001,6
99807,03/05/2015,sh001,6.2
99802,02/05/2015,sh001,6.45
99792,01/05/2015,sh001,6.58
99787,30/04/2015,sh001,6.85
99775,29/04/2015,sh001,6.25
99770,28/04/2015,sh001,6
99765,27/04/2015,sh001,5.78
99757,26/04/2015,sh001,5.65
99748,25/04/2015,sh001,5.56
99741,24/04/2015,sh001,5.25
99734,23/04/2015,sh001,5.15
99727,22/04/2015,sh001,5
99724,21/04/2015,sh001,4.8
99716,20/04/2015,sh001,4.9
99711,19/04/2015,sh001,5
99701,18/04/2015,sh001,5.12
99694,17/04/2015,sh001,4.65
99689,16/04/2015,sh001,3.65
99680,15/04/2015,sh001,3.45
99672,14/04/2015,sh001,3.12
99664,13/04/2015,sh001,3.2
99657,12/04/2015,sh001,3.38
99651,11/04/2015,sh001,3.5
99647,10/04/2015,sh001,3.65
99636,09/04/2015,sh001,3.8
99631,08/04/2015,sh001,3.9
99622,07/04/2015,sh001,4
99617,06/04/2015,sh001,3.92
99611,05/04/2015,sh001,3.8
99601,04/04/2015,sh001,3.72
99595,03/04/2015,sh001,3.6
99589,02/04/2015,sh001,3.45
99585,01/04/2015,sh001,3.32
99576,31/03/2015,sh001,3.15
99571,30/03/2015,sh001,3
99561,29/03/2015,sh001,2.85
99553,28/03/2015,sh001,2.78
99544,27/03/2015,sh001,2.7
99543,26/03/2015,sh001,2.5
99530,25/03/2015,sh001,2.5
99525,24/03/2015,sh001,2.52
99522,23/03/2015,sh001,2.52
99510,22/03/2015,sh001,2.52
99504,21/03/2015,sh001,2.54
99495,20/03/2015,sh001,2.54
99489,19/03/2015,sh001,2.56
99484,18/03/2015,sh001,2.56
99476,17/03/2015,sh001,2.58
99470,16/03/2015,sh001,2.58
99464,15/03/2015,sh001,2.6
99458,14/03/2015,sh001,2.6
99452,13/03/2015,sh001,2.6
99441,12/03/2015,sh001,2.63
99436,11/03/2015,sh001,2.63
99427,10/03/2015,sh001,2.63
99423,09/03/2015,sh001,2.65
99415,08/03/2015,sh001,2.66
99404,07/03/2015,sh001,2.66
99397,06/03/2015,sh001,2.68
99395,05/03/2015,sh001,2.68
99384,04/03/2015,sh001,2.7
99380,03/03/2015,sh001,2.7
99371,02/03/2015,sh001,2.72
99365,01/03/2015,sh001,1.738
99360,28/02/2015,sh001,2.72
99354,27/02/2015,sh001,2.72
99344,26/02/2015,sh001,2.72
99339,25/02/2015,sh001,2.74
99333,24/02/2015,sh001,2.74
99324,23/02/2015,sh001,2.76
99316,22/02/2015,sh001,2.76
99310,21/02/2015,sh001,2.77
99299,20/02/2015,sh001,2.77
99296,19/02/2015,sh001,2.77
99287,18/02/2015,sh001,2.77
99284,17/02/2015,sh001,2.77
99271,16/02/2015,sh001,2.77
99269,15/02/2015,sh001,2.78
99257,14/02/2015,sh001,2.78
99250,13/02/2015,sh001,2.78
99244,12/02/2015,sh001,2.78
99240,11/02/2015,sh001,2.78
99232,10/02/2015,sh001,2.81
99227,09/02/2015,sh001,2.81
99219,08/02/2015,sh001,2.81
99214,07/02/2015,sh001,2.81
99203,06/02/2015,sh001,2.82
99195,05/02/2015,sh001,2.82
99189,04/02/2015,sh001,2.82
99185,03/02/2015,sh001,2.83
99175,02/02/2015,sh001,2.83
99172,01/02/2015,sh001,2.83
99159,31/01/2015,sh001,2.83
99157,30/01/2015,sh001,2.83
99148,29/01/2015,sh001,2.84
99139,28/01/2015,sh001,2.84
99133,27/01/2015,sh001,2.84
99126,26/01/2015,sh001,2.84
99121,25/01/2015,sh001,2.84
99112,24/01/2015,sh001,2.84
99103,23/01/2015,sh001,2.85
99102,22/01/2015,sh001,2.85
99095,21/01/2015,sh001,2.85
99085,20/01/2015,sh001,2.85
99075,19/01/2015,sh001,2.85
99074,18/01/2015,sh001,2.86
99067,17/01/2015,sh001,2.86
99056,16/01/2015,sh001,2.86
99051,15/01/2015,sh001,2.86
99044,14/01/2015,sh001,2.86
99036,13/01/2015,sh001,2.86
99027,12/01/2015,sh001,2.88
99025,11/01/2015,sh001,2.88
99012,10/01/2015,sh001,2.88
99007,09/01/2015,sh001,2.88
99001,08/01/2015,sh001,2.88
98997,07/01/2015,sh001,2.88
98984,06/01/2015,sh001,2.9
98979,05/01/2015,sh001,2.9
98975,04/01/2015,sh001,2.9
98965,03/01/2015,sh001,2.9
98960,02/01/2015,sh001,2.9
98950,01/01/2015,sh001,2.9
98943,31/12/2014,sh001,2.9
98940,30/12/2014,sh001,2.92
98935,29/12/2014,sh001,2.95
98928,28/12/2014,sh001,2.98
98924,27/12/2014,sh001,3
98916,26/12/2014,sh001,3.02
98909,25/12/2014,sh001,3.05
98901,24/12/2014,sh001,3.08
98900,23/12/2014,sh001,3.12
98890,22/12/2014,sh001,3.15
98886,21/12/2014,sh001,3.2
98881,20/12/2014,sh001,3.24
98871,19/12/2014,sh001,3.27
98867,18/12/2014,sh001,3.3
98863,17/12/2014,sh001,3.33
98856,16/12/2014,sh001,3.4
98852,15/12/2014,sh001,3.45
98845,14/12/2014,sh001,3.48
98838,13/12/2014,sh001,3.5
98830,12/12/2014,sh001,3.64
98827,11/12/2014,sh001,3.56
98817,10/12/2014,sh001,3.6
98816,09/12/2014,sh001,3.64
98808,08/12/2014,sh001,3.66
98799,07/12/2014,sh001,3.7
98794,06/12/2014,sh001,3.7
98789,05/12/2014,sh001,3.72
98782,04/12/2014,sh001,3.75
98778,03/12/2014,sh001,3.88
98769,02/12/2014,sh001,3.8
98765,01/12/2014,sh001,3.72
98761,30/11/2014,sh001,3.8
98751,29/11/2014,sh001,3.9
98750,28/11/2014,sh001,4
98739,27/11/2014,sh001,3.9
98737,26/11/2014,sh001,3.7
98729,25/11/2014,sh001,3.72
98725,24/11/2014,sh001,3.78
98719,23/11/2014,sh001,3.9
98713,22/11/2014,sh001,4
98708,21/11/2014,sh001,3.9
98701,20/11/2014,sh001,3.78
98696,19/11/2014,sh001,3.9
98689,18/11/2014,sh001,3.9
98682,17/11/2014,sh001,3.9
98678,16/11/2014,sh001,3.95
98671,15/11/2014,sh001,4
